DTR,PT_TENEMENT_NUMBER,PROPERTY_TYPE,USAGE_CODE,BUILDING_TYPE,COUNT_OF_FLOOR,CONST_YR,AREA,ADDRESS,Meter No.,Account No. ,Latitude,Longittude
Adarsh Estate,04292150660001U,NON-RESIDENTIAL,0100,FACTORY-A,4,2007 ~ 2007 ~ 2007 ~ 2013,124.2,"SHED NO. F/34. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.055777,72.6334151
Adarsh Estate,04292150710001U,NON-RESIDENTIAL,0100,FACTORY-A,2,2007 ~ 2007,64.39,"SHED NO. F/35. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292150760001N,NON-RESIDENTIAL,0100,FACTORY-A,2,2007 ~ 2007,64.39,"SHED NO. F/36. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.055777,72.6334151
Adarsh Estate,04292150810001N,NON-RESIDENTIAL,0373,GODOWN,5,2007 ~ 2007 ~ 2013 ~ 2018 ~ 2018,171.58,"SHED NO. F/37. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV AHMEDABAD AHMEDABAD GUJARAT INDIA,0",,,23.055777,72.6334151
Adarsh Estate,04292150860001G,NON-RESIDENTIAL,0373,GODOWN,4,2007 ~ 2007 ~ 2013 ~ 2018,269.75,"F/38. ADARSH IND. ESTATE. V/B 2. SMASANGRUH ODHAV AHD ,",,,,
Adarsh Estate,04292150910001G,NON-RESIDENTIAL,0089,WORK-SHOP,3,2007 ~ 2007 ~ 2007,140.3,"SHED NO. F/39. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,042921509600019,NON-RESIDENTIAL,0089,WORK-SHOP,3,2007 ~ 2007 ~ 2013,135.72,"SHED NO. F/40. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292151010001P,NON-RESIDENTIAL,0100,FACTORY-A,2,2007 ~ 2007,92.92,"SHED NO. F/41. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292151060001I,NON-RESIDENTIAL,0100,FACTORY-A,3,2007 ~ 2007 ~ 2018,96.77,"SHED NO. F/42. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292151110001I,NON-RESIDENTIAL,0100,FACTORY-A,3,2007 ~ 2007 ~ 2013,92.92,"SHED NO. F/43. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292151160001B,NON-RESIDENTIAL,0100,FACTORY-A,2,2007 ~ 2007,90.75,"SHED NO. F/44. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292151210001B,NON-RESIDENTIAL,0100,FACTORY-A,3,2007 ~ 2012 ~ 2018,94.18,"SHED NO. F/45. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292151260001R,NON-RESIDENTIAL,0100,FACTORY-A,5,2007 ~ 2007 ~ 2011 ~ 2012 ~ 2018,200.1,"SHED NO. F/46. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292151310001R,NON-RESIDENTIAL,0100,FACTORY-A,4,2007 ~ 2007 ~ 2013 ~ 2018,139.92,"SHED NO. F/47. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292151360001K,NON-RESIDENTIAL,0100,FACTORY-A,2,2007 ~ 2007,95.22,"SHED NO. F/48. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV AHMEDABAD AHMEDABAD GUJARAT INDIA,382418",,,23.055777,72.6334151
Adarsh Estate,04292151410001K,NON-RESIDENTIAL,0078,REPAIRING WORK,4,2013 ~ 2007 ~ 2007 ~ 2018,176.64,"SHED NO. F/49. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292151460001D,NON-RESIDENTIAL,0100,FACTORY-A,2,2007 ~ 2007,95.22,"SHED NO. F/50. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Adarsh Estate,04292151510001D,NON-RESIDENTIAL,0100,FACTORY-A,3,2007 ~ 2007 ~ 2013,136.46,"SHED NO. F/51. ADARSH ESTATE 2. NR. SMASHAN GRUH ODHAV ,",,,,
Ambica Estate,04270508510001V,NON-RESIDENTIAL,0100,FACTORY-A,3,1993 ~ 1993 ~ 1998,85.2,"B/28 AMBICA ESTATE ODHAV ,",,,23.0563891,72.6383507
Ambica Estate,04270508760001A,NON-RESIDENTIAL,0100,FACTORY-A,3,1995 ~ 1995 ~ 2012,80.8,"B/29 AMBICA ESTATE ODHAV ,",,,23.0563891,72.6383507
Ambica Estate,04272344310001G,NON-RESIDENTIAL,0100,FACTORY-A,2,1998 ~ 1998,190.24,"48 HARE KRISHNA ESTATE NR NEW AMBICA ESTATE NR TRIPADA ESTATE ODHAV AHD ,",,,23.0563891,72.6383507
Ambica Estate,04272345470001B,NON-RESIDENTIAL,0089,WORK-SHOP,3,2012 ~ 1995 ~ 1995,141.44,"A/4 AMBICA ESTATE ,",,,,
Crystal Icon,02346202120001O,NON-RESIDENTIAL,0340,SHOP,1,2020,138.15,"GF-SHOP-01 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202130001I,NON-RESIDENTIAL,0340,SHOP,1,2020,36.9,"GF-SHOP-02 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202150001T,NON-RESIDENTIAL,0340,SHOP,1,2020,36.84,"GF-SHOP-03 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202170001H,NON-RESIDENTIAL,0340,SHOP,1,2020,89.33,"GF-SHOP-04 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202190001S,NON-RESIDENTIAL,0340,SHOP,1,2020,31.21,"GF-SHOP-05 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202210001N,NON-RESIDENTIAL,0340,SHOP,1,2020,31.21,"GF-SHOP-06 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202230001B,NON-RESIDENTIAL,0340,SHOP,1,2020,31.21,"GF-SHOP-07 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202250001M,NON-RESIDENTIAL,0340,SHOP,1,2020,31.21,"GF-SHOP-08 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202270001A,NON-RESIDENTIAL,0340,SHOP,1,2020,31.21,"GF-SHOP-09 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202290001L,NON-RESIDENTIAL,0340,SHOP,1,2020,31.21,"GF-SHOP-10 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202310001G,NON-RESIDENTIAL,0340,SHOP,1,2020,31.21,"GF-SHOP-11 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202330001R,NON-RESIDENTIAL,0340,SHOP,1,2020,31.21,"GF-SHOP-12 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202350001F,NON-RESIDENTIAL,0340,SHOP,1,2020,98.24,"GF-SHOP-13 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202370001Q,NON-RESIDENTIAL,0340,SHOP,1,2020,36.64,"GF-SHOP-14 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202390001E,NON-RESIDENTIAL,0340,SHOP,1,2020,38.69,"GF-SHOP-15 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,023462024100019,NON-RESIDENTIAL,0340,SHOP,1,2020,38.69,"GF-SHOP-16 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202430001K,NON-RESIDENTIAL,0340,SHOP,1,2020,139.42,"GF-SHOP-17 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202450001V,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,139.42,"FF-SHOP-101 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202470001J,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"FF-SHOP-102 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202490001U,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"FF-SHOP-103 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202510001P,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,98.24,"FF-SHOP-104 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202530001D,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"FF-SHOP-105 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202550001O,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"FF-SHOP-106 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202570001C,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"FF-SHOP-107 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202590001N,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"FF-SHOP-108 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202610001I,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"FF-SHOP-109 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202630001T,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"FF-SHOP-110 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202650001H,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"FF-SHOP-111 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202670001S,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"FF-SHOP-112 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202690001G,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,98.24,"FF-SHOP-113 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202710001B,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"FF-SHOP-114 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202730001M,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"FF-SHOP-115 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202750001A,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"FF-SHOP-116 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202770001L,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,139.42,"FF-SHOP-117 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,023462027900019,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,139.42,"SF-SHOP-201 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202810001R,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"SF-SHOP-202 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202830001F,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"SF-SHOP-203 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202850001Q,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,98.24,"SF-SHOP-204 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202870001E,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"SF-SHOP-205 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202890001P,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"SF-SHOP-206 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202910001K,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"SF-SHOP-207 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202930001V,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"SF-SHOP-208 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202950001J,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"SF-SHOP-209 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202970001U,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"SF-SHOP-210 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346202990001I,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"SF-SHOP-211 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203010001T,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"SF-SHOP-212 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203030001H,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,98.24,"SF-SHOP-213 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203050001S,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"SF-SHOP-214 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203070001G,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"SF-SHOP-215 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203090001R,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"SF-SHOP-216 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203110001M,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,139.42,"SF-SHOP-217 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203130001A,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,139.42,"TF-SHOP-301 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203150001L,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"TF-SHOP-302 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,023462031700019,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"TF-SHOP-303 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203190001K,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,98.24,"TF-SHOP-304 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203210001F,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"TF-SHOP-305 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203230001Q,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"TF-SHOP-306 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203250001E,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"TF-SHOP-307 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203270001P,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"TF-SHOP-308 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203290001D,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"TF-SHOP-309 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203310001V,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"TF-SHOP-310 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203330001J,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"TF-SHOP-311 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203350001U,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,31.21,"TF-SHOP-312 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203370001I,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,98.24,"TF-SHOP-313 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203390001T,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"TF-SHOP-314 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203410001O,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"TF-SHOP-315 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203430001C,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,28.99,"TF-SHOP-316 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203450001N,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,139.42,"TF-SHOP-317 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0461332,72.6241205
Crystal Icon,02346203470001B,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2020,139.42,"4TH-SHOP-401 , CRYSTAL ICON-2 , NR. HARIDARSHAN CHOKDI ,NR. SARTHI BUNGLOWS , NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.058163,72.6370099
